"
Sassuolo
","
Bologna
"
Starting XI
47,A. Consigli,[],83,A. Mirante,[]
23,M. Gazzola,[],35,V. Torosidis,"[('yellow-card', ""64'""), ('sub-out', ""72'"")]"
15,F. Acerbi,[],20,D. Maietta,[]
28,P. Cannavaro,"[('yellow-card', ""25'"")]",18,F. Helander,"[('yellow-card', ""34'"")]"
13,F. Peluso,[],25,A. Masina,"[('yellow-card', ""82'"")]"
21,A. Aquilani,"[('sub-out', ""63'"")]",5,E. Pulgar,[]
6,L. Pellegrini,"[('sub-out', ""67'"")]",31,B. Džemaili,[]
32,A. Duncan,[],17,G. Donsah,"[('sub-out', ""56'"")]"
25,D. Berardi,"[('yellow-card', ""41'"")]",9,S. Verdi,[]
16,M. Politano,"[('yellow-card', ""60'"")]",10,M. Destro,"[('yellow-card', ""59'"")]"
10,A. Matri,"[('sub-out', ""78'"")]",14,F. Di Francesco,"[('yellow-card', ""64'""), ('sub-out', ""79'"")]"
