"
Swansea City
","
AFC Bournemouth
"
Starting XI
1,Ł. Fabiański,[],1,A. Boruc,[]
6,A. Mawson,[],3,S. Cook,[]
2,Jordi Amat,"[('yellow-card', ""34'"")]",11,C. Daniels,[]
26,K. Naughton,[],2,S. Francis,[]
3,N. Taylor,[],5,N. Aké,[]
4,Sung-Yeung Ki,"[('yellow-card', ""1'"")]",19,J. Stanislas,"[('sub-out', ""73'"")]"
12,N. Dyer,[],6,A. Surman,"[('sub-out', ""89'"")]"
23,G. Sigurðsson,[],32,J. Wilshere,[]
8,L. Fer,"[('sub-out', ""38'"")]",24,R. Fraser,"[('sub-out', ""73'"")]"
7,L. Britton,"[('sub-out', ""66'"")]",8,H. Arter,[]
9,Llorente,"[('sub-out', ""57'"")]",9,B. Afobe,[]
