"
Liverpool
","
Everton
"
Starting XI
22,S. Mignolet,[],1,Joel Robles,[]
32,J. Matip,[],5,A. Williams,"[('yellow-card', ""62'"")]"
6,D. Lovren,[],6,P. Jagielka,[]
2,N. Clyne,[],30,M. Holgate,[]
23,E. Can,"[('yellow-card', ""68'"")]",3,L. Baines,[]
21,Lucas Leiva,[],38,M. Pennington,"[('sub-out', ""67'"")]"
7,J. Milner,[],26,T. Davies,"[('yellow-card', ""26'""), ('sub-out', ""66'"")]"
5,G. Wijnaldum,[],29,D. Calvert-Lewin,"[('sub-out', ""82'"")]"
10,Philippe Coutinho,"[('sub-out', ""74'"")]",8,R. Barkley,"[('yellow-card', ""40'"")]"
11,Roberto Firmino,"[('sub-out', ""90'"")]",17,I. Gueye,[]
19,S. Mané,"[('sub-out', ""57'"")]",10,R. Lukaku,[]
