"
Willem II
","
PEC Zwolle
"
Starting XI
1,K. Lamprou,[],1,M. van der Hart,[]
26,K. Tshimanga,[],21,D. Warmerdam,"[('yellow-card', ""70'"")]"
4,J. Peters,[],2,B. van Polen,[]
29,D. Lachman,[],4,D. Marcellis,[]
24,G. Joppen,"[('sub-out', ""68'"")]",6,M. Saymak,"[('sub-out', ""40'"")]"
5,D. Koppers,"[('yellow-card', ""78'"")]",15,O. Bouy,[]
20,A. Kali,[],23,D. Holla,[]
10,E. Falkenburg,[],11,Q. Menig,"[('sub-out', ""67'"")]"
6,F. Ojo,[],30,R. Thomas,[]
14,J. Croux,"[('sub-out', ""81'"")]",44,N. Brock-Madsen,"[('yellow-card', ""41'"")]"
58,O. Oularé,"[('sub-out', ""73'"")]",20,K. Ehizibue,"[('sub-out', ""40'"")]"
