"
Hertha BSC
","
Ingolstadt
"
Starting XI
22,R. Jarstein,[],35,M. Hansen,[]
25,J. Brooks,[],33,F. Hadergjonaj,[]
34,M. Mittelstädt,[],18,R. Brégerie,[]
2,P. Pekarík,[],34,M. Matip,[]
15,S. Langkamp,[],3,A. Jung,"[('sub-out', ""76'"")]"
28,F. Lustenberger,[],29,M. Suttner,[]
24,G. Haraguchi,[],10,P. Groß,"[('yellow-card', ""39'"")]"
6,V. Darida,"[('yellow-card', ""89'"")]",6,A. Morales,"[('yellow-card', ""58'"")]"
14,V. Stocker,"[('sub-out', ""64'"")]",8,Roger,"[('sub-out', ""66'"")]"
8,S. Kalou,"[('sub-out', ""79'"")]",19,M. Christiansen,"[('sub-out', ""66'"")]"
19,V. Ibišević,"[('yellow-card', ""47'""), ('sub-out', ""90'+"")]",11,D. Lezcano,[]
