"
Everton
","
Burnley
"
Starting XI
1,Joel Robles,[],1,T. Heaton,[]
30,M. Holgate,[],5,M. Keane,[]
5,A. Williams,[],6,B. Mee,[]
6,P. Jagielka,[],23,S. Ward,[]
3,L. Baines,[],2,M. Lowton,[]
2,M. Schneiderlin,[],21,G. Boyd,[]
17,I. Gueye,"[('yellow-card', ""29'""), ('sub-out', ""46'"")]",13,J. Hendrick,"[('sub-out', ""86'"")]"
26,T. Davies,[],12,R. Brady,[]
8,R. Barkley,"[('yellow-card', ""72'""), ('sub-out', ""90'"")]",19,J. Barton,[]
11,K. Mirallas,"[('sub-out', ""76'"")]",10,A. Barnes,"[('sub-out', ""83'"")]"
10,R. Lukaku,[],9,S. Vokes,"[('sub-out', ""74'"")]"
