"
Genoa
","
Juventus
"
Starting XI
1,M. Perin,[],1,G. Buffon,[]
24,E. Muñoz,[],23,Dani Alves,[]
5,A. Izzo,[],26,S. Lichtsteiner,"[('sub-out', ""53'"")]"
8,N. Burdisso,[],19,L. Bonucci,"[('sub-out', ""33'"")]"
93,D. Laxalt,[],4,M. Benatia,[]
88,T. Rincón,"[('yellow-card', ""24'"")]",12,Alex Sandro,[]
30,L. Rigoni,"[('sub-out', ""87'"")]",6,S. Khedira,"[('sub-out', ""70'"")]"
4,I. Cofie,"[('yellow-card', ""81'"")]",11,Hernanes,[]
22,D. Lazović,"[('sub-out', ""68'"")]",5,M. Pjanić,[]
11,L. Ocampos,"[('sub-out', ""89'"")]",17,M. Mandžukić,[]
9,G. Simeone,[],7,J. Cuadrado,"[('yellow-card', ""77'"")]"
