"
Empoli
","
Udinese
"
Starting XI
28,Ł. Skorupski,[],1,O. Karnezis,[]
2,V. Laurini,"[('sub-out', ""56'"")]",5,Danilo,[]
21,M. Pasqual,"[('yellow-card', ""45'"")]",30,Felipe,[]
15,A. Costa,"[('yellow-card', ""48'"")]",3,Samir,"[('yellow-card', ""63'"")]"
6,G. Bellusci,"[('yellow-card', ""40'"")]",37,D. Faraoni,[]
77,M. Büchel,[],6,S. Fofana,[]
11,D. Croce,[],10,R. de Paul,[]
33,R. Krunić,[],14,J. Jankto,"[('yellow-card', ""26'""), ('sub-out', ""85'"")]"
7,M. Maccarone,"[('sub-out', ""78'"")]",23,E. Hallfreðsson,"[('yellow-card', ""32'""), ('sub-out', ""63'"")]"
20,M. Pucciarelli,"[('sub-out', ""72'"")]",9,D. Zapata,"[('sub-out', ""55'"")]"
9,L. Mchedlidze,[],77,C. Théréau,[]
