"
Valencia
","
Eibar
"
Starting XI
1,Diego Alves,[],1,Yoel,[]
14,José Gayá,"[('yellow-card', ""66'"")]",20,F. Lejeune,[]
21,Martín Montoya,[],18,Arbilla,[]
5,E. Mangala,[],7,Ander Capa,[]
2,João Cancelo,"[('sub-out', ""46'"")]",3,Alejandro Gálvez,"[('sub-out', ""16'"")]"
24,E. Garay,"[('yellow-card', ""88'"")]",21,Pedro León,[]
18,Carlos Soler,"[('red-card', ""45'+"")]",5,G. Escalante,[]
7,Mario Suárez,[],24,Adrián ,"[('sub-out', ""73'"")]"
20,Álvaro Medrán,[],11,Rubén Peña,"[('sub-out', ""80'"")]"
12,S. Zaza,[],14,Dani García,[]
22,Santi Mina,"[('sub-out', ""73'"")]",9,Sergi Enrich,[]
