"
Milan
","
Napoli
"
Starting XI
99,G. Donnarumma,[],25,Pepe Reina,[]
20,I. Abate,[],62,L. Tonelli,"[('yellow-card', ""45'+"")]"
96,D. Calabria,"[('yellow-card', ""22'"")]",3,I. Strinić,"[('yellow-card', ""38'"")]"
29,G. Paletta,[],33,Albiol,[]
15,G. Gómez,"[('yellow-card', ""51'"")]",2,E. Hysaj,[]
80,M. Pašalić,"[('sub-out', ""86'"")]",8,Jorginho,"[('sub-out', ""61'"")]"
23,J. Sosa,"[('yellow-card', ""26'""), ('sub-out', ""74'"")]",17,M. Hamšík,"[('sub-out', ""74'"")]"
33,J. Kucka,[],5,Allan,"[('sub-out', ""86'"")]"
5,G. Bonaventura,[],24,L. Insigne,[]
8,Suso,[],14,D. Mertens,"[('yellow-card', ""12'"")]"
70,C. Bacca,"[('yellow-card', ""56'""), ('sub-out', ""73'"")]",7,José Callejón,"[('yellow-card', ""82'"")]"
