"
Watford
","
Stoke City
"
Starting XI
1,Gomes,[],33,L. Grant,[]
22,D. Janmaat,[],15,B. Martins Indi,[]
3,M. Britos,"[('yellow-card', ""26'""), ('sec-yellow-card', ""90'"")]",5,Muniesa,[]
4,Y. Kaboul,"[('sub-out', ""21'"")]",3,E. Pieters,[]
25,J. Holebas,"[('yellow-card', ""40'""), ('sub-out', ""56'"")]",8,G. Johnson,[]
5,S. Prödl,[],16,C. Adam,[]
11,V. Behrami,"[('yellow-card', ""90'+"")]",21,G. Imbula,[]
29,E. Capoue,[],22,X. Shaqiri,[]
7,N. Amrabat,"[('yellow-card', ""24'""), ('sub-out', ""78'"")]",19,J. Walters,[]
37,R. Pereyra,[],10,M. Arnautović,"[('sub-out', ""82'"")]"
9,T. Deeney,[],18,M. Diouf,[]
