"
Monaco
","
Dijon
"
Starting XI
1,D. Subašić,[],30,B. Reynet,[]
5,Jemerson,[],26,F. Chafik,[]
23,B. Mendy,[],4,J. Lotiès,[]
38,A. Touré,"[('sub-out', ""46'"")]",27,C. Varrault,[]
2,Fabinho,"[('yellow-card', ""59'"")]",25,A. Bouka Moutou,"[('yellow-card', ""90'+"")]"
25,K. Glik,[],20,R. Amalfitano,"[('sub-out', ""88'"")]"
10,Bernardo Silva,[],8,P. Lees Melou,"[('yellow-card', ""68'"")]"
7,N. Dirar,[],18,F. Sammaritano,"[('yellow-card', ""67'""), ('sub-out', ""77'"")]"
14,T. Bakayoko,"[('sub-out', ""60'"")]",15,F. Balmont,"[('sub-out', ""82'"")]"
29,K. Mbappe ,"[('sub-out', ""84'"")]",11,Júlio Tavares,[]
18,V. Germain,[],9,L. Diony,[]
