"
Ajax
","
Heerenveen
"
Starting XI
24,A. Onana,[],1,E. Mulder,[]
36,M. de Ligt,[],22,W. Faes,[]
5,D. Sánchez,[],16,J. St. Juste,[]
3,J. Veltman,[],5,L. Bijker,[]
26,N. Viergever,"[('sub-out', ""69'"")]",2,S. Marzo,[]
22,H. Ziyech,"[('sub-out', ""84'"")]",6,S. Schaars,"[('sub-out', ""60'"")]"
10,D. Klaassen,"[('sub-out', ""69'"")]",21,Y. Kobayashi,[]
20,L. Schöne,[],11,S. Larsson,"[('sub-out', ""78'"")]"
11,A. Younes,[],19,P. van Amersfoort,[]
25,K. Dolberg,[],7,L. Slagveer,"[('sub-out', ""63'"")]"
7,David Neres,"[('yellow-card', ""64'"")]",9,R. Ghoochannejhad,[]
