"
Palermo
","
Roma
"
Starting XI
68,A. Fulignati,[],1,W. Szczęsny,[]
89,M. Morganella,[],2,A. Rüdiger,[]
19,H. Aleesami,[],3,Juan Jesus,[]
15,T. Cionek,[],21,Mário Rui,[]
4,S. Anđelković,[],20,F. Fazio,[]
18,I. Chochev,[],13,Bruno Peres,"[('yellow-card', ""15'"")]"
25,Bruno Henrique,"[('yellow-card', ""18'""), ('sub-out', ""74'"")]",5,L. Paredes,"[('yellow-card', ""54'"")]"
14,A. Gazzi,"[('yellow-card', ""67'"")]",11,Mohamed Salah,"[('sub-out', ""81'"")]"
30,I. Nestorovski,[],4,R. Nainggolan,[]
20,R. Sallai,[],7,C. Grenier,"[('yellow-card', ""60'""), ('sub-out', ""64'"")]"
11,Carlos Embalo,"[('sub-out', ""46'"")]",92,S. El Shaarawy,"[('sub-out', ""72'"")]"
