"
Nice
","
Toulouse
"
Starting XI
30,Y. Cardinale,[],40,A. Lafont,[]
32,M. Sarr,[],12,Issiaga Sylla,[]
29,Dalbert Henrique,[],15,K. Adou,[]
21,Ricardo Pereira,[],20,S. Yago,"[('yellow-card', ""53'"")]"
31,Dante,[],13,C. Michelin,[]
5,Y. Belhanda,[],3,Y. Musavu-King,[]
25,W. Cyprien,[],17,I. Sangaré,"[('sub-out', ""56'"")]"
6,J. Seri,"[('sub-out', ""77'"")]",19,Somália,[]
13,V. Eysseric,"[('sub-out', ""77'"")]",21,J. Durmaz,"[('sub-out', ""46'"")]"
18,R. Walter,[],9,M. Braithwaite,[]
14,A. Plea,"[('sub-out', ""83'"")]",11,O. Toivonen,"[('sub-out', ""79'"")]"
