"
Twente
","
AZ
"
Starting XI
1,N. Marsman,[],1,S. Rochet,[]
25,P. Bijen,"[('yellow-card', ""79'"")]",2,M. Johansson,[]
3,J. Andersen,[],23,D. Luckassen,[]
2,H. ter Avest,[],22,T. Ouwejan,"[('yellow-card', ""34'"")]"
28,J. van der Lely,[],20,M. Seuntjens,"[('sub-out', ""79'"")]"
23,J. van der Heyden,"[('sub-out', ""61'"")]",6,B. Rienstra,[]
22,K. Mokotjo,[],30,S. Wuytens,[]
43,M. Klich,[],21,R. Mühren,"[('sub-out', ""65'"")]"
11,D. Seys,"[('yellow-card', ""61'""), ('sub-out', ""82'"")]",9,W. Weghorst,[]
10,B. Celina,[],7,A. Jahanbakhsh,[]
17,E. Ünal,[],11,M. Tankovic,"[('yellow-card', ""11'""), ('sub-out', ""70'"")]"
