"
Montpellier
","
Guingamp
"
Starting XI
1,L. Pionnier,[],1,K. Johnsson,[]
24,J. Roussillon,[],15,J. Sorbon,[]
4,Hilton,[],22,J. Martins-Pereira,[]
23,N. Mukiele,[],29,C. Kerbrat,[]
3,D. Congré,[],2,J. Ikoko,[]
7,P. Lasne,"[('sub-out', ""74'"")]",27,M. Bodmer,"[('sub-out', ""63'"")]"
13,E. Skhiri,"[('sub-out', ""86'"")]",10,N. Benezet,"[('sub-out', ""8'"")]"
28,S. Sessègnon,[],8,L. Deaux,[]
10,R. Boudebouz,[],17,E. Didot,"[('sub-out', ""79'"")]"
18,I. Mbenza,"[('sub-out', ""63'"")]",19,Y. Salibur,[]
15,S. Mounié,[],23,J. Briand,[]
