"
Watford
","
Tottenham Hotspur
"
Starting XI
1,Gomes,[],1,H. Lloris,[]
15,C. Cathcart,"[('yellow-card', ""83'"")]",3,D. Rose,"[('sub-out', ""68'"")]"
4,Y. Kaboul,[],4,T. Alderweireld,[]
25,J. Holebas,"[('yellow-card', ""44'""), ('sub-out', ""68'"")]",27,K. Wimmer,[]
5,S. Prödl,"[('yellow-card', ""63'"")]",16,K. Trippier,[]
7,N. Amrabat,"[('sub-out', ""75'"")]",12,V. Wanyama,[]
29,E. Capoue,"[('sub-out', ""79'"")]",15,E. Dier,[]
17,A. Guédioura,[],20,D. Alli,"[('sub-out', ""61'"")]"
16,A. Doucouré,[],23,C. Eriksen,[]
24,O. Ighalo,[],10,H. Kane,"[('sub-out', ""77'"")]"
9,T. Deeney,[],7,Heung-Min Son,[]
