"
Genoa
","
Atalanta
"
Starting XI
83,Rubinho,[],1,E. Berisha,[]
3,S. Gentiletti,"[('sub-out', ""46'"")]",24,A. Conti,"[('sub-out', ""79'"")]"
5,A. Izzo,[],5,A. Masiello,[]
8,N. Burdisso,"[('yellow-card', ""47'"")]",13,M. Caldara,[]
24,E. Muñoz,[],3,Rafael Tolói,[]
22,D. Lazović,"[('sub-out', ""72'"")]",27,J. Kurtič,[]
30,L. Rigoni,"[('yellow-card', ""26'"")]",10,A. Gómez,"[('sub-out', ""83'"")]"
10,O. Ntcham,"[('sub-out', ""56'"")]",37,L. Spinazzola,[]
93,D. Laxalt,[],19,F. Kessié,"[('yellow-card', ""74'"")]"
51,M. Pinilla,"[('yellow-card', ""60'""), ('red-card', ""60'"")]",11,R. Freuler,"[('sub-out', ""81'"")]"
9,G. Simeone,[],29,A. Petagna,[]
