"
Chelsea
","
Arsenal
"
Starting XI
13,T. Courtois,[],33,P. Čech,[]
24,G. Cahill,[],24,Bellerín,"[('sub-out', ""17'"")]"
28,Azpilicueta,[],6,L. Koscielny,[]
3,Marcos Alonso,[],18,Nacho Monreal,[]
30,David Luiz,[],20,S. Mustafi,"[('yellow-card', ""23'"")]"
15,V. Moses,"[('sub-out', ""88'"")]",34,F. Coquelin,"[('sub-out', ""65'"")]"
10,E. Hazard,"[('sub-out', ""84'"")]",11,M. Özil,[]
21,N. Matić,"[('yellow-card', ""70'"")]",15,A. Oxlade-Chamberlain,[]
11,Pedro,"[('sub-out', ""84'"")]",7,A. Sánchez,[]
7,N. Kanté,[],14,T. Walcott,"[('sub-out', ""70'"")]"
19,Diego Costa,[],17,A. Iwobi,[]
