"
Watford
","
Sunderland
"
Starting XI
1,Gomes,[],13,J. Pickford,[]
25,J. Holebas,[],16,J. O'Shea,[]
15,C. Cathcart,[],23,L. Koné,"[('yellow-card', ""78'"")]"
4,Y. Kaboul,"[('sub-out', ""42'"")]",4,J. Denayer,[]
3,M. Britos,[],3,B. Oviedo,[]
16,A. Doucouré,[],2,B. Jones,"[('yellow-card', ""72'"")]"
29,E. Capoue,"[('yellow-card', ""90'+"")]",8,J. Rodwell,[]
7,N. Amrabat,"[('sub-out', ""53'"")]",44,A. Januzaj,"[('sub-out', ""70'"")]"
8,T. Cleverley,[],24,D. Gibson,"[('sub-out', ""61'"")]"
21,M. Niang,"[('sub-out', ""87'"")]",18,J. Defoe,[]
33,S. Okaka,[],9,F. Borini,[]
