"
Athletic Club
","
Málaga
"
Starting XI
1,Iraizoz,[],1,C. Kameni,[]
15,Lekue,[],18,R. Rosales,[]
6,San José,[],3,M. Demichelis,[]
27,Yeray Álvarez,[],24,Luis Hernández,[]
24,Balenziaga,[],7,Juan Carlos,"[('yellow-card', ""74'"")]"
4,A. Laporte,[],5,Diego Llorente,[]
22,Raúl García,"[('yellow-card', ""90'"")]",21,Jony,"[('sub-out', ""73'"")]"
14,Susaeta,"[('sub-out', ""86'"")]",20,Keko,"[('yellow-card', ""72'""), ('sub-out', ""79'"")]"
7,Beñat,"[('yellow-card', ""48'"")]",6,Ignacio Camacho,"[('yellow-card', ""80'""), ('sub-out', ""86'"")]"
10,Muniain,"[('sub-out', ""62'"")]",31,Pablo Fornals,"[('yellow-card', ""67'"")]"
11,Iñaki Williams,"[('sub-out', ""77'"")]",9,Charles,"[('yellow-card', ""90'"")]"
