"
Tottenham Hotspur
","
Burnley
"
Starting XI
1,H. Lloris,[],1,T. Heaton,[]
3,D. Rose,"[('sub-out', ""77'"")]",23,S. Ward,[]
5,J. Vertonghen,[],2,M. Lowton,"[('yellow-card', ""90'+"")]"
2,K. Walker,[],6,B. Mee,[]
19,M. Dembélé,"[('sub-out', ""63'"")]",5,M. Keane,[]
29,H. Winks,[],8,D. Marney,"[('sub-out', ""84'"")]"
12,V. Wanyama,[],13,J. Hendrick,[]
15,E. Dier,[],21,G. Boyd,"[('sub-out', ""83'"")]"
23,C. Eriksen,[],37,S. Arfield,[]
20,D. Alli,"[('sub-out', ""73'"")]",7,A. Gray,[]
10,H. Kane,[],10,A. Barnes,"[('yellow-card', ""28'""), ('sub-out', ""80'"")]"
