"
Rennes
","
Nantes"
Starting XI
1,B. Costil,"[('yellow-card', ""90'"")]",30,M. Dupé,[]
32,J. Gnagnon,"[('yellow-card', ""73'"")]",6,Lucas Lima,[]
4,Mexer,[],15,L. Dubois,[]
29,R. Danzé,[],3,Diego Carlos,[]
24,L. Baal,[],26,K. Djidji,[]
23,A. Hunou,"[('sub-out', ""53'"")]",7,J. Iloki,"[('sub-out', ""67'"")]"
21,B. André,[],27,G. Gillet,[]
28,Y. Gourcuff,[],28,V. Rongier,[]
6,G. Fernandes,"[('yellow-card', ""13'""), ('sub-out', ""69'"")]",14,A. Harit,"[('sub-out', ""78'"")]"
14,A. Kalulu,"[('sub-out', ""78'"")]",10,Y. Bammou,"[('sub-out', ""86'"")]"
10,K. Grosicki,[],9,E. Sala,[]
