"
Caen
","
Lille
"
Starting XI
1,R. Vercoutre,[],1,V. Enyeama,[]
5,A. Yahia,"[('yellow-card', ""55'""), ('sub-out', ""73'"")]",25,M. Baša,[]
28,D. Da Silva,[],23,A. Soumaoro,"[('red-card', ""63'"")]"
24,F. Guilbert,[],2,S. Corchia,[]
13,S. Ben Youssef,[],18,F. Béria,[]
17,J. Makengo,"[('sub-out', ""36'"")]",8,Xeka,[]
25,J. Féret,[],6,I. Amadou,[]
11,V. Bessat,[],11,E. Bauthéac,"[('sub-out', ""79'"")]"
20,H. Bazile,"[('sub-out', ""10'"")]",12,N. de Préville,"[('sub-out', ""86'"")]"
7,Y. Karamoh,[],7,A. El Ghazi,"[('yellow-card', ""31'"")]"
26,I. Santini,[],9,Y. Benzia,"[('sub-out', ""71'"")]"
