"
Palermo
","
Bologna
"
Starting XI
68,A. Fulignati,[],83,A. Mirante,[]
15,T. Cionek,"[('yellow-card', ""37'"")]",20,D. Maietta,[]
4,S. Anđelković,[],25,A. Masina,"[('yellow-card', ""79'"")]"
44,T. Šunjić,"[('yellow-card', ""75'"")]",35,V. Torosidis,[]
19,H. Aleesami,"[('yellow-card', ""53'"")]",28,D. Gastaldello,[]
28,M. Jajalo,"[('yellow-card', ""27'""), ('sub-out', ""75'"")]",31,B. Džemaili,[]
25,Bruno Henrique,[],8,S. Taïder,[]
18,I. Chochev,[],5,E. Pulgar,"[('red-card', ""24'"")]"
30,I. Nestorovski,[],21,B. Petković,"[('sub-out', ""78'"")]"
8,A. Trajkovski,"[('sub-out', ""73'"")]",9,S. Verdi,"[('yellow-card', ""38'""), ('sub-out', ""89'"")]"
22,N. Balogh,"[('sub-out', ""41'"")]",14,F. Di Francesco,"[('sub-out', ""85'"")]"
