"
Tigres UANL
","
América
"
Starting XI
22,E. Palos,[],1,A. Marchesín,[]
3,Juninho,[],2,P. Goltz,[]
4,H. Ayala,[],12,Pablo Aguilar,[]
6,Jorge Torres,[],15,O. Mares,"[('yellow-card', ""33'""), ('sub-out', ""46'"")]"
8,L. Zelarrayán,[],6,M. Samudio,[]
20,J. Aquino,"[('sub-out', ""88'"")]",18,B. Valdez,[]
19,G. Pizarro,"[('yellow-card', ""7'""), ('sub-out', ""87'"")]",282,E. Álvarez,"[('yellow-card', ""3'"")]"
29,J. Dueñas,[],30,R. Ibarra,"[('yellow-card', ""35'""), ('sub-out', ""73'"")]"
18,I. Sosa,"[('sub-out', ""84'"")]",7,William da Silva,[]
25,J. Damm,[],31,C. Quintero,[]
10,A. Gignac,[],24,O. Peralta,"[('sub-out', ""65'"")]"
