"
Real Madrid
","
Málaga
"
Starting XI
1,K. Navas,[],1,C. Kameni,[]
5,R. Varane,[],4,M. Villanueva,[]
12,Marcelo,"[('sub-out', ""25'"")]",29,Luis,[]
4,Sergio Ramos,[],7,Juan Carlos,"[('yellow-card', ""39'""), ('sub-out', ""73'"")]"
6,Nacho,[],18,R. Rosales,[]
19,L. Modrić,"[('sub-out', ""78'"")]",10,J. Añor,[]
8,T. Kroos,[],14,Recio,[]
14,Casemiro,"[('yellow-card', ""37'"")]",31,Pablo Fornals,[]
7,Cristiano Ronaldo,[],6,Ignacio Camacho,"[('yellow-card', ""78'"")]"
9,K. Benzema,"[('sub-out', ""82'"")]",11,G. Castro,"[('sub-out', ""67'"")]"
17,Lucas Vázquez,"[('yellow-card', ""85'"")]",16,A. Peñaranda,"[('sub-out', ""79'"")]"
