"
Nancy
","
Bordeaux
"
Starting XI
1,S. Chernik,[],30,J. Prior,[]
14,J. Cuffaut,[],2,M. Gajić,"[('yellow-card', ""36'"")]"
24,E. Cabaco,[],21,T. Pellenard,"[('yellow-card', ""31'"")]"
26,V. Muratori,[],6,I. Lewczuk,[]
28,J. Cétout,"[('sub-out', ""74'"")]",29,M. Poundjé,[]
4,M. Diagne,[],14,J. Toulalan,[]
11,K. Coulibaly,"[('sub-out', ""81'"")]",17,A. Ounas,"[('sub-out', ""83'"")]"
7,A. Robic,"[('sub-out', ""71'"")]",18,J. Plašil,[]
18,D. Guidileye,[],23,V. Vada,"[('sub-out', ""87'"")]"
8,V. Marchetti,[],24,G. Laborde,[]
15,Y. Hadji,[],7,J. Ménez,"[('sub-out', ""79'"")]"
