"
Burnley
","
Sunderland
"
Starting XI
1,T. Heaton,[],1,V. Mannone,[]
23,S. Ward,[],16,J. O'Shea,"[('sub-out', ""72'"")]"
6,B. Mee,[],23,L. Koné,"[('sub-out', ""24'"")]"
5,M. Keane,[],2,B. Jones,"[('yellow-card', ""42'"")]"
2,M. Lowton,[],5,P. Djilobodji,[]
21,G. Boyd,[],3,P. van Aanholt,[]
8,D. Marney,"[('yellow-card', ""45'+"")]",7,S. Larsson,[]
16,S. Defour,"[('sub-out', ""68'"")]",44,A. Januzaj,[]
37,S. Arfield,[],9,F. Borini,[]
7,A. Gray,"[('sub-out', ""78'"")]",28,V. Anichebe,"[('sub-out', ""46'"")]"
10,A. Barnes,"[('sub-out', ""85'"")]",18,J. Defoe,[]
