"
Bordeaux
","
Monaco
"
Starting XI
30,J. Prior,[],1,D. Subašić,[]
5,N. Pallois,"[('yellow-card', ""62'"")]",5,Jemerson,[]
20,Y. Sabaly,[],25,K. Glik,[]
27,G. Sertic,[],2,Fabinho,[]
3,D. Contento,"[('sub-out', ""46'"")]",23,B. Mendy,"[('yellow-card', ""84'"")]"
18,J. Plašil,"[('yellow-card', ""63'""), ('sub-out', ""72'"")]",19,D. Sidibé,[]
17,A. Ounas,"[('red-card', ""68'"")]",10,Bernardo Silva,"[('sub-out', ""82'"")]"
14,J. Toulalan,[],14,T. Bakayoko,[]
25,Malcom,"[('sub-out', ""53'"")]",27,T. Lemar,[]
24,G. Laborde,"[('yellow-card', ""51'"")]",9,R. Falcao,"[('sub-out', ""71'"")]"
7,J. Ménez,[],18,V. Germain,"[('sub-out', ""85'"")]"
