"
Hamburger SV
","
Borussia M'gladbach
"
Starting XI
1,R. Adler,[],1,Y. Sommer,[]
9,K. Papadopoulos,"[('yellow-card', ""22'"")]",30,N. Elvedi,"[('sub-out', ""77'"")]"
28,G. Jung,[],4,J. Vestergaard,[]
2,D. Diekmeier,[],17,O. Wendt,[]
24,G. Sakai,[],3,A. Christensen,[]
22,M. Ostrzolek,[],8,M. Dahoud,[]
17,F. Kostić,"[('sub-out', ""88'"")]",23,J. Hofmann,"[('sub-out', ""57'"")]"
20,A. Ekdal,[],5,T. Strobl,"[('yellow-card', ""37'"")]"
8,L. Holtby,"[('sub-out', ""70'"")]",6,C. Kramer,[]
14,A. Hunt,"[('sub-out', ""90'"")]",7,P. Herrmann,"[('yellow-card', ""51'""), ('sub-out', ""67'"")]"
7,B. Wood,[],9,J. Drmic,[]
