"
Freiburg
","
Hertha BSC
"
Starting XI
1,A. Schwolow,[],22,R. Jarstein,[]
30,C. Günter,[],5,N. Stark,"[('yellow-card', ""10'"")]"
3,Torrejón,[],25,J. Brooks,[]
17,L. Kübler,"[('sub-out', ""83'"")]",2,P. Pekarík,[]
4,C. Söyüncü,[],21,M. Plattenhardt,[]
19,J. Haberer,"[('sub-out', ""80'"")]",28,F. Lustenberger,[]
32,V. Grifo,[],3,P. Skjelbred,"[('sub-out', ""83'"")]"
8,M. Frantz,[],14,V. Stocker,"[('sub-out', ""66'"")]"
26,M. Philipp,[],6,V. Darida,[]
27,N. Höfler,[],8,S. Kalou,"[('yellow-card', ""34'""), ('sub-out', ""66'"")]"
7,F. Niederlechner,"[('sub-out', ""74'"")]",19,V. Ibišević,[]
