"
Genoa
","
Crotone
"
Starting XI
23,E. Lamanna,[],1,A. Cordaz,[]
8,N. Burdisso,[],17,F. Ceccherini,[]
24,E. Muñoz,[],31,M. Sampirisi,[]
5,A. Izzo,[],13,G. Ferrari,[]
2,Edenilson,[],22,A. Rosi,"[('yellow-card', ""34'"")]"
22,D. Lazović,"[('sub-out', ""61'"")]",8,L. Crisetig,"[('yellow-card', ""89'"")]"
30,L. Rigoni,"[('sub-out', ""30'"")]",6,M. Rohdén,[]
94,D. Cataldi,"[('yellow-card', ""58'"")]",18,A. Barberis,[]
93,D. Laxalt,[],29,M. Trotta,[]
9,G. Simeone,[],11,D. Falcinelli,[]
11,L. Ocampos,"[('sub-out', ""79'"")]",12,A. Stoian,"[('sub-out', ""75'"")]"
