"
Watford
","
Burnley
"
Starting XI
1,Gomes,[],1,T. Heaton,[]
15,C. Cathcart,"[('yellow-card', ""90'+"")]",23,S. Ward,[]
4,Y. Kaboul,[],2,M. Lowton,[]
5,S. Prödl,"[('yellow-card', ""77'"")]",5,M. Keane,[]
25,J. Holebas,"[('yellow-card', ""20'"")]",6,B. Mee,[]
29,E. Capoue,"[('yellow-card', ""33'"")]",13,J. Hendrick,"[('red-card', ""6'"")]"
8,T. Cleverley,[],19,J. Barton,[]
11,V. Behrami,"[('sub-out', ""65'"")]",21,G. Boyd,"[('sub-out', ""86'"")]"
20,M. Zárate,"[('sub-out', ""87'"")]",37,S. Arfield,"[('sub-out', ""77'"")]"
9,T. Deeney,[],7,A. Gray,"[('sub-out', ""55'"")]"
21,M. Niang,"[('yellow-card', ""6'""), ('sub-out', ""81'"")]",10,A. Barnes,[]
