"
Real Madrid
","
Deportivo La Coruña"
Starting XI
1,K. Navas,"[('yellow-card', ""88'"")]",13,P. Tytoń,[]
23,Danilo,"[('sub-out', ""81'"")]",12,Sidnei,"[('yellow-card', ""88'"")]"
6,Nacho,[],6,Albentosa,"[('yellow-card', ""59'"")]"
4,Sergio Ramos,"[('yellow-card', ""88'"")]",3,Fernando Navarro,[]
3,Pepe,[],2,Juanfran,[]
22,Isco,"[('sub-out', ""72'"")]",8,E. Çolak,"[('sub-out', ""58'"")]"
8,T. Kroos,[],20,Guilherme,[]
10,J. Rodríguez,[],22,C. Borges,"[('yellow-card', ""25'"")]"
20,Marco Asensio,"[('sub-out', ""66'"")]",11,Carles Gil,[]
14,Casemiro,[],10,F. Andone,"[('sub-out', ""75'"")]"
21,Álvaro Morata,"[('yellow-card', ""70'"")]",23,R. Babel,"[('yellow-card', ""45'""), ('sub-out', ""82'"")]"
