"
West Bromwich Albion
","
Liverpool
"
Starting XI
1,B. Foster,[],22,S. Mignolet,[]
23,G. McAuley,[],32,J. Matip,[]
6,J. Evans,"[('yellow-card', ""66'"")]",2,N. Clyne,[]
25,C. Dawson,[],6,D. Lovren,[]
4,H. Robson-Kanu,"[('yellow-card', ""49'""), ('sub-out', ""64'"")]",7,J. Milner,[]
22,N. Chadli,"[('sub-out', ""61'"")]",21,Lucas Leiva,"[('yellow-card', ""72'"")]"
5,C. Yacob,"[('sub-out', ""64'"")]",10,Philippe Coutinho,"[('sub-out', ""90'+"")]"
24,D. Fletcher,[],5,G. Wijnaldum,[]
11,C. Brunt,"[('yellow-card', ""45'+"")]",23,E. Can,[]
8,J. Livermore,[],27,D. Origi,"[('sub-out', ""82'"")]"
10,M. Phillips,[],11,Roberto Firmino,[]
