"
Lorient
","
Olympique Marseille
"
Starting XI
40,B. Lecomte,[],16,Y. Pelé,[]
15,M. Peybernes,"[('yellow-card', ""47'"")]",2,H. Sakai,[]
5,Z. Touré,"[('yellow-card', ""5'""), ('sub-out', ""60'"")]",13,G. Sertic,[]
25,V. Le Goff,[],6,Rolando,[]
23,A. Wakaso,[],12,H. Bedimo,[]
10,S. Marveaux,[],26,F. Thauvin,"[('sub-out', ""62'"")]"
4,M. Guendouzi,[],29,A. Zambo Anguissa,[]
34,E. Koffi,[],7,R. Cabella,"[('sub-out', ""75'"")]"
22,B. Jeannot,"[('sub-out', ""60'"")]",8,M. Sanson,[]
9,A. Waris,[],11,D. Payet,"[('sub-out', ""68'"")]"
14,J. Aliadière,"[('sub-out', ""66'"")]",19,W. Vainqueur,"[('yellow-card', ""25'"")]"
