"
RB Leipzig
","
Hamburger SV
"
Starting XI
32,P. Gulácsi,[],1,R. Adler,[]
23,M. Halstenberg,[],24,G. Sakai,[]
4,W. Orban,"[('yellow-card', ""82'"")]",13,M. Mavraj,[]
17,D. Upamecano,"[('sub-out', ""31'"")]",9,K. Papadopoulos,"[('yellow-card', ""55'"")]"
3,Bernardo,"[('sub-out', ""71'"")]",28,G. Jung,"[('yellow-card', ""86'"")]"
7,M. Sabitzer,[],22,M. Ostrzolek,[]
8,N. Keïta,[],17,F. Kostić,"[('sub-out', ""83'"")]"
31,D. Demme,[],8,L. Holtby,"[('sub-out', ""90'+"")]"
13,S. Ilsanker,[],27,N. Müller,[]
10,E. Forsberg,[],12,Walace,[]
11,T. Werner,"[('yellow-card', ""10'"")]",7,B. Wood,"[('sub-out', ""90'+"")]"
