"
Sparta Rotterdam
","
Roda JC"
Starting XI
1,R. Kortsmit,[],1,B. van Leer,[]
6,B. Vriends,"[('sub-out', ""46'"")]",5,A. van Peppen,[]
8,M. Dijkstra,[],3,C. Kum,[]
5,M. Breuer,[],20,D. Werker,"[('yellow-card', ""60'"")]"
2,S. Floranus,[],2,M. Milec,"[('yellow-card', ""55'"")]"
3,R. van Drongelen,[],14,A. Ajagun,"[('sub-out', ""84'"")]"
4,K. Dougall,[],8,A. Auassar,"[('yellow-card', ""86'"")]"
10,S. Spierings,[],16,Marcos Gullón,"[('yellow-card', ""65'"")]"
9,Z. El Azzouzi,"[('sub-out', ""63'"")]",17,M. Rosheuvel,[]
7,T. Verhaar,"[('sub-out', ""63'"")]",21,D. Boysen,"[('sub-out', ""84'"")]"
11,C. Goodwin,[],11,N. Mytides,"[('sub-out', ""69'"")]"
