"
Darmstadt 98
","
Borussia Dortmund
"
Starting XI
31,M. Esser,"[('yellow-card', ""75'"")]",38,R. Bürki,[]
7,A. Fedetskiy,"[('sub-out', ""85'"")]",13,Raphaël Guerreiro,"[('sub-out', ""62'"")]"
4,A. Sulu,"[('yellow-card', ""77'"")]",32,D. Burnic,"[('yellow-card', ""79'"")]"
32,F. Holland,"[('sub-out', ""82'"")]",25,S. Papastathopoulos,[]
33,S. Sam,[],37,E. Durm,[]
20,M. Heller,[],28,M. Ginter,[]
10,J. Rosenthal,[],9,E. Mor,"[('sub-out', ""62'"")]"
8,J. Gondorf,[],22,C. Pulisic,[]
18,P. Niemeyer,[],33,J. Weigl,[]
34,Hamit Altıntop,[],11,M. Reus,"[('sub-out', ""77'"")]"
15,T. Boyd,"[('sub-out', ""58'"")]",17,P. Aubameyang,"[('yellow-card', ""73'"")]"
