"
Chievo
","
Empoli"
Starting XI
70,S. Sorrentino,[],28,Ł. Skorupski,[]
29,F. Cacciatore,[],21,M. Pasqual,[]
2,N. Spolli,[],2,V. Laurini,[]
18,M. Gobbi,[],15,A. Costa,[]
12,B. Cesar,[],6,G. Bellusci,[]
56,P. Hetemaj,"[('sub-out', ""89'"")]",10,O. El Kaddouri,"[('sub-out', ""81'"")]"
8,I. Radovanović,[],33,R. Krunić,[]
23,V. Birsa,"[('sub-out', ""84'"")]",11,D. Croce,[]
19,L. Castro,[],8,A. El Hadji,"[('yellow-card', ""55'"")]"
31,S. Pellissier,"[('sub-out', ""72'"")]",7,M. Maccarone,"[('sub-out', ""53'"")]"
45,R. Inglese,[],20,M. Pucciarelli,"[('sub-out', ""59'"")]"
