"
Real Madrid
","
Atlético Madrid"
Starting XI
1,K. Navas,[],13,J. Oblak,[]
4,Sergio Ramos,[],15,S. Savić,[]
2,Daniel Carvajal,"[('yellow-card', ""88'"")]",2,D. Godín,"[('yellow-card', ""60'"")]"
12,Marcelo,[],20,Juanfran,[]
3,Pepe,"[('sub-out', ""67'"")]",3,Filipe Luis,[]
14,Casemiro,"[('yellow-card', ""37'"")]",6,Koke,"[('yellow-card', ""89'"")]"
19,L. Modrić,[],14,Gabi,[]
8,T. Kroos,"[('sub-out', ""76'"")]",8,Saúl,"[('yellow-card', ""52'""), ('sub-out', ""62'"")]"
7,Cristiano Ronaldo,[],10,Y. Carrasco,"[('sub-out', ""88'"")]"
11,G. Bale,"[('sub-out', ""81'"")]",9,Fernando Torres,"[('sub-out', ""78'"")]"
9,K. Benzema,[],7,A. Griezmann,[]
