"
Stoke City
","
Liverpool
"
Starting XI
33,L. Grant,[],22,S. Mignolet,[]
3,E. Pieters,[],32,J. Matip,[]
15,B. Martins Indi,[],17,R. Klavan,"[('yellow-card', ""48'"")]"
8,G. Johnson,[],2,N. Clyne,[]
17,R. Shawcross,[],6,D. Lovren,[]
20,G. Cameron,[],66,T. Arnold,"[('sub-out', ""46'"")]"
22,X. Shaqiri,[],5,G. Wijnaldum,[]
4,J. Allen,"[('sub-out', ""27'"")]",23,E. Can,[]
9,S. Berahino,[],7,J. Milner,[]
10,M. Arnautović,[],58,B. Woodburn,"[('sub-out', ""46'"")]"
19,J. Walters,"[('sub-out', ""68'"")]",27,D. Origi,"[('sub-out', ""68'"")]"
