"
Bayern München
","
Schalke 04
"
Starting XI
1,M. Neuer,[],1,R. Fährmann,[]
5,M. Hummels,[],4,B. Höwedes,[]
13,Rafinha,"[('sub-out', ""77'"")]",29,Naldo,[]
18,Juan Bernat,"[('sub-out', ""77'"")]",6,S. Kolašinac,[]
14,Xabi Alonso,[],24,H. Badstuber,"[('sub-out', ""59'"")]"
8,Javi Martínez,"[('yellow-card', ""76'"")]",8,L. Goretzka,"[('sub-out', ""87'"")]"
10,A. Robben,"[('sub-out', ""72'"")]",17,B. Stambouli,[]
23,A. Vidal,[],21,A. Schöpf,[]
11,Douglas Costa,[],10,N. Bentaleb,"[('yellow-card', ""61'"")]"
25,T. Müller,[],18,D. Caligiuri,[]
9,R. Lewandowski,[],19,G. Burgstaller,"[('sub-out', ""73'"")]"
