"
Saint-Étienne
","
Angers SCO
"
Starting XI
30,J. Moulin,[],1,D. Petric,[]
2,K. Théophile Catherine,[],25,A. Bamba,"[('yellow-card', ""23'"")]"
3,P. Polomat,"[('yellow-card', ""67'"")]",29,V. Manceau,[]
25,K. Malcuit,[],4,M. Pavlović,[]
24,L. Perrin,[],24,R. Thomas,[]
14,J. Veretout,"[('yellow-card', ""44'""), ('sub-out', ""46'"")]",8,I. Traoré,"[('yellow-card', ""52'"")]"
18,F. Lemoine,[],18,B. Santamaria,"[('sub-out', ""78'"")]"
17,O. Selnæs,[],15,P. Capelle,"[('yellow-card', ""45'+""), ('sub-out', ""68'"")]"
22,K. Monnet-Paquet,"[('sub-out', ""87'"")]",5,T. Mangani,[]
21,R. Hamouma,[],27,F. Dore,[]
32,H. Keyta,"[('sub-out', ""68'"")]",2,K. Bérigaud,"[('sub-out', ""86'"")]"
