"
Montpellier
","
Lorient
"
Starting XI
1,L. Pionnier,[],40,B. Lecomte,[]
24,J. Roussillon,[],15,M. Peybernes,"[('yellow-card', ""55'"")]"
4,Hilton,[],13,M. Ciani,[]
23,N. Mukiele,[],6,F. Bellugou,"[('yellow-card', ""2'""), ('sub-out', ""59'"")]"
12,L. Pokorný,[],20,S. Moreira,[]
10,R. Boudebouz,"[('sub-out', ""84'"")]",25,V. Le Goff,[]
11,J. Ikone,"[('sub-out', ""66'"")]",10,S. Marveaux,"[('sub-out', ""73'"")]"
13,E. Skhiri,[],7,A. Mvuemba,[]
28,S. Sessègnon,[],19,R. Philippoteaux,"[('sub-out', ""72'"")]"
15,S. Mounié,"[('yellow-card', ""76'"")]",12,B. Moukandjo,[]
18,I. Mbenza,"[('sub-out', ""66'"")]",9,A. Waris,[]
