"
Mainz 05
","
Hertha BSC
"
Starting XI
33,J. Huth,[],22,R. Jarstein,[]
18,D. Brosinski,[],2,P. Pekarík,[]
2,G. Donati,"[('yellow-card', ""71'""), ('sub-out', ""79'"")]",25,J. Brooks,"[('yellow-card', ""90'"")]"
16,S. Bell,[],34,M. Mittelstädt,"[('yellow-card', ""45'+""), ('sub-out', ""60'"")]"
42,A. Hack,[],15,S. Langkamp,[]
6,D. Latza,[],21,M. Plattenhardt,[]
7,R. Quaison,"[('sub-out', ""78'"")]",20,Allan,[]
17,Jairo Samperio,[],3,P. Skjelbred,[]
20,F. Frei,[],24,G. Haraguchi,"[('sub-out', ""60'"")]"
9,Y. Muto,[],8,S. Kalou,[]
15,J. Córdoba,"[('sub-out', ""86'"")]",19,V. Ibišević,[]
