"
Juventus
","
Atalanta
"
Starting XI
1,G. Buffon,[],57,M. Sportiello,[]
26,S. Lichtsteiner,"[('yellow-card', ""31'"")]",3,Rafael Tolói,[]
12,Alex Sandro,[],13,M. Caldara,[]
24,D. Rugani,"[('yellow-card', ""35'"")]",5,A. Masiello,[]
3,G. Chiellini,[],24,A. Conti,"[('sub-out', ""55'"")]"
6,S. Khedira,"[('sub-out', ""61'"")]",27,J. Kurtič,"[('sub-out', ""75'"")]"
5,M. Pjanić,"[('sub-out', ""78'"")]",11,R. Freuler,"[('yellow-card', ""26'"")]"
27,S. Sturaro,"[('yellow-card', ""70'"")]",19,F. Kessié,"[('yellow-card', ""31'"")]"
8,C. Marchisio,[],10,A. Gómez,[]
9,G. Higuaín,[],37,L. Spinazzola,[]
17,M. Mandžukić,"[('sub-out', ""76'"")]",29,A. Petagna,"[('sub-out', ""56'"")]"
