"
AZ
","
Excelsior
"
Starting XI
24,T. Krul,[],25,W. Hahn,[]
23,D. Luckassen,"[('yellow-card', ""62'"")]",2,K. Karami,[]
5,R. Haps,[],23,M. Massop,[]
17,J. Svensson,"[('yellow-card', ""90'+"")]",30,J. de Wijs,[]
4,R. Vlaar,"[('yellow-card', ""69'"")]",15,J. Mattheij,"[('yellow-card', ""86'"")]"
8,J. van Overeem,[],10,L. Bruins,[]
6,B. Rienstra,"[('yellow-card', ""64'"")]",8,R. Koolwijk,"[('yellow-card', ""28'""), ('sub-out', ""70'"")]"
18,I. Bel Hassani,"[('sub-out', ""70'"")]",24,H. Faik,[]
27,F. Friday,[],17,Fredy,[]
7,A. Jahanbakhsh,"[('sub-out', ""46'"")]",11,S. Elbers,"[('sub-out', ""62'"")]"
19,D. dos Santos,"[('sub-out', ""74'"")]",29,M. van Duinen,"[('sub-out', ""76'"")]"
