"
Werder Bremen
","
Borussia Dortmund
"
Starting XI
33,J. Drobný,"[('red-card', ""39'"")]",1,R. Weidenfeller,[]
4,R. Bauer,"[('yellow-card', ""19'"")]",25,S. Papastathopoulos,[]
18,N. Moisander,[],29,M. Schmelzer,"[('sub-out', ""46'"")]"
26,L. Sané,[],26,Ł. Piszczek,[]
2,S. García,"[('yellow-card', ""84'"")]",28,M. Ginter,[]
8,C. Fritz,"[('sub-out', ""80'"")]",33,J. Weigl,[]
22,F. Bartels,[],27,G. Castro,"[('sub-out', ""70'"")]"
29,S. Gnabry,"[('sub-out', ""27'"")]",22,C. Pulisic,[]
6,T. Delaney,"[('yellow-card', ""76'"")]",23,S. Kagawa,[]
10,M. Kruse,[],21,A. Schürrle,"[('yellow-card', ""43'"")]"
14,C. Pizarro,"[('sub-out', ""42'"")]",11,M. Reus,"[('sub-out', ""70'"")]"
