"
Vitesse
","
Excelsior
"
Starting XI
1,E. Room,[],22,T. Muyters,"[('yellow-card', ""40'"")]"
8,K. Ota,[],2,K. Karami,[]
37,G. Kashia,[],4,H. Drost,[]
5,K. Leerdam,[],5,B. Kuipers,"[('yellow-card', ""56'"")]"
6,A. Kruiswijk,[],15,J. Mattheij,"[('yellow-card', ""24'"")]"
21,S. Yeini,[],18,K. Vermeulen,[]
34,L. Baker,[],24,H. Faik,[]
25,N. Foor,[],12,Jeffry Fortes,[]
16,M. van Bergen,"[('sub-out', ""61'"")]",7,N. Hasselbaink,"[('sub-out', ""76'"")]"
13,R. van Wolfswinkel,"[('sub-out', ""74'"")]",17,Fredy,"[('sub-out', ""90'+"")]"
30,A. Koryan,"[('sub-out', ""62'"")]",11,S. Elbers,"[('sub-out', ""83'"")]"
