"
Dijon
","
Caen
"
Starting XI
30,B. Reynet,[],1,R. Vercoutre,[]
26,F. Chafik,"[('sub-out', ""78'"")]",28,D. Da Silva,[]
27,C. Varrault,[],24,F. Guilbert,[]
2,Á. Lang,[],5,A. Yahia,[]
23,V. Rüfli,[],2,N. Seube,"[('sub-out', ""61'"")]"
21,Y. Abdelhamid,[],18,J. Adéoti,[]
14,J. Marié,"[('yellow-card', ""46'""), ('sub-out', ""72'"")]",25,J. Féret,"[('sub-out', ""82'"")]"
17,M. Abeid,"[('sub-out', ""90'+"")]",17,J. Makengo,[]
15,F. Balmont,[],11,V. Bessat,[]
9,L. Diony,[],14,J. Louis,"[('sub-out', ""62'"")]"
11,Júlio Tavares,[],26,I. Santini,[]
