"
Sunderland
","
West Ham United
"
Starting XI
13,J. Pickford,[],1,D. Randolph,[]
21,Javi Manquillo,"[('sub-out', ""89'"")]",23,José Fonte,[]
4,J. Denayer,[],22,S. Byram,"[('yellow-card', ""70'""), ('sec-yellow-card', ""90'+"")]"
16,J. O'Shea,[],26,A. Masuaku,[]
2,B. Jones,"[('sub-out', ""88'"")]",19,J. Collins,[]
24,D. Gibson,[],11,R. Snodgrass,"[('sub-out', ""81'"")]"
6,L. Cattermole,"[('yellow-card', ""1'""), ('sub-out', ""76'"")]",8,C. Kouyaté,[]
17,D. Ndong,[],10,M. Lanzini,[]
10,W. Khazri,[],31,E. Fernandes,[]
28,V. Anichebe,[],20,A. Ayew,"[('sub-out', ""90'+"")]"
18,J. Defoe,[],9,A. Carroll,[]
