"
Guingamp
","
Caen
"
Starting XI
1,K. Johnsson,[],1,R. Vercoutre,[]
3,Fernando Marçal,[],28,D. Da Silva,[]
15,J. Sorbon,[],24,F. Guilbert,[]
22,J. Martins-Pereira,[],5,A. Yahia,"[('yellow-card', ""83'"")]"
29,C. Kerbrat,[],6,J. Delaplace,"[('sub-out', ""81'"")]"
24,M. Coco,"[('sub-out', ""84'"")]",18,J. Adéoti,[]
17,E. Didot,[],25,J. Féret,[]
5,M. Diallo,"[('yellow-card', ""38'""), ('sub-out', ""64'"")]",11,V. Bessat,"[('yellow-card', ""69'"")]"
8,L. Deaux,[],14,J. Louis,"[('sub-out', ""65'"")]"
12,N. De Pauw,"[('sub-out', ""64'"")]",12,R. Rodelin,"[('sub-out', ""77'"")]"
23,J. Briand,[],26,I. Santini,[]
