"
Toulouse
","
Lorient"
Starting XI
40,A. Lafont,[],16,P. Delecroix,[]
12,Issiaga Sylla,[],13,M. Ciani,[]
22,D. Veškovac,[],20,S. Moreira,[]
3,Y. Musavu-King,[],25,V. Le Goff,[]
13,C. Michelin,"[('sub-out', ""50'"")]",24,W. Lautoa,"[('sub-out', ""71'"")]"
27,A. Blin,[],5,Z. Touré,[]
19,Somália,[],10,S. Marveaux,"[('sub-out', ""77'"")]"
23,Y. Bodiger,"[('sub-out', ""62'"")]",7,A. Mvuemba,[]
21,J. Durmaz,"[('yellow-card', ""90'+"")]",8,Cafú,"[('sub-out', ""63'"")]"
9,M. Braithwaite,"[('yellow-card', ""83'"")]",9,A. Waris,[]
11,O. Toivonen,"[('sub-out', ""87'"")]",12,B. Moukandjo,[]
