"
Genoa
","
Lazio
"
Starting XI
23,E. Lamanna,[],1,T. Strakosha,[]
24,E. Muñoz,[],26,Ş. Radu,"[('sub-out', ""73'"")]"
8,N. Burdisso,"[('yellow-card', ""45'+"")]",2,W. Hoedt,[]
3,S. Gentiletti,[],3,S. de Vrij,[]
93,D. Laxalt,[],8,D. Basta,"[('yellow-card', ""55'"")]"
22,D. Lazović,[],20,L. Biglia,[]
44,Miguel Veloso,"[('sub-out', ""61'"")]",16,M. Parolo,"[('yellow-card', ""25'""), ('sub-out', ""81'"")]"
30,L. Rigoni,"[('yellow-card', ""44'""), ('sub-out', ""73'"")]",10,Felipe Anderson,"[('sub-out', ""67'"")]"
10,O. Ntcham,[],21,S. Milinković-Savić,"[('yellow-card', ""30'"")]"
11,R. Palladino,"[('yellow-card', ""40'"")]",14,B. Keita,[]
9,G. Simeone,"[('sub-out', ""89'"")]",17,C. Immobile,[]
