"
Werder Bremen
","
Hamburger SV
"
Starting XI
42,F. Wiedwald,[],31,C. Mathenia,[]
26,L. Sané,[],24,G. Sakai,[]
18,N. Moisander,[],2,D. Diekmeier,"[('yellow-card', ""70'"")]"
23,T. Gebre Selassie,[],13,M. Mavraj,[]
2,S. García,"[('sub-out', ""73'"")]",28,G. Jung,[]
35,M. Eggestein,[],22,M. Ostrzolek,[]
16,Z. Junuzović,"[('yellow-card', ""32'"")]",17,F. Kostić,"[('sub-out', ""83'"")]"
22,F. Bartels,[],14,A. Hunt,[]
27,F. Grillitsch,"[('yellow-card', ""35'""), ('sub-out', ""63'"")]",12,Walace,[]
13,M. Veljkovic,"[('yellow-card', ""90'+"")]",8,L. Holtby,"[('sub-out', ""83'"")]"
10,M. Kruse,"[('sub-out', ""90'"")]",11,M. Gregoritsch,"[('sub-out', ""63'"")]"
