"
Chelsea
","
Brentford
"
Starting XI
1,A. Begović,[],1,D. Bentley,[]
29,N. Chalobah,"[('yellow-card', ""89'"")]",2,M. Colin,"[('yellow-card', ""55'"")]"
6,N. Aké,[],5,A. Bjelland,[]
26,J. Terry,[],14,J. Egan,[]
28,Azpilicueta,"[('sub-out', ""71'"")]",6,H. Dean,[]
5,K. Zouma,[],29,Y. Barbet,[]
22,Willian,"[('sub-out', ""64'"")]",19,R. Sawyers,"[('sub-out', ""64'"")]"
11,Pedro,"[('sub-out', ""76'"")]",8,N. Yennaris,[]
4,Fàbregas,[],15,R. Woods,[]
14,R. Loftus-Cheek,[],10,J. McEachran,"[('sub-out', ""78'"")]"
23,M. Batshuayi,[],21,L. Vibe,"[('sub-out', ""65'"")]"
