"
AFC Bournemouth
","
West Ham United
"
Starting XI
1,A. Boruc,[],1,D. Randolph,[]
2,S. Francis,[],3,A. Cresswell,[]
11,C. Daniels,[],23,José Fonte,[]
15,A. Smith,[],2,W. Reid,[]
3,S. Cook,"[('yellow-card', ""90'+"")]",10,M. Lanzini,[]
4,D. Gosling,"[('yellow-card', ""80'"")]",8,C. Kouyaté,"[('sub-out', ""78'"")]"
8,H. Arter,[],7,S. Feghouli,"[('sub-out', ""58'"")]"
7,M. Pugh,"[('yellow-card', ""66'"")]",14,Pedro Obiang,"[('yellow-card', ""34'"")]"
24,R. Fraser,"[('sub-out', ""85'"")]",16,M. Noble,"[('yellow-card', ""9'""), ('sub-out', ""58'"")]"
9,B. Afobe,"[('yellow-card', ""72'""), ('sub-out', ""85'"")]",30,M. Antonio,[]
17,J. King,[],9,A. Carroll,[]
