"
Napoli
","
Crotone
"
Starting XI
25,Pepe Reina,[],1,A. Cordaz,[]
21,V. Chiricheș,[],31,M. Sampirisi,[]
3,I. Strinić,[],13,G. Ferrari,"[('yellow-card', ""87'"")]"
2,E. Hysaj,[],23,N. Dussenne,"[('sub-out', ""87'"")]"
26,K. Koulibaly,[],8,L. Crisetig,"[('yellow-card', ""54'""), ('sub-out', ""71'"")]"
8,Jorginho,[],6,M. Rohdén,[]
17,M. Hamšík,[],28,L. Capezzi,[]
30,M. Rog ,"[('yellow-card', ""27'""), ('sub-out', ""55'"")]",87,B. Martella,"[('yellow-card', ""42'"")]"
32,L. Pavoletti,"[('sub-out', ""62'"")]",11,D. Falcinelli,[]
7,José Callejón,[],29,M. Trotta,"[('sub-out', ""79'"")]"
24,L. Insigne,"[('sub-out', ""72'"")]",12,A. Stoian,[]
