"
Sporting Gijón
","
Atlético Madrid
"
Starting XI
1,Pichu Cuéllar,[],1,Moyà,[]
4,Jorge Meré,[],3,Filipe Luis,[]
5,F. Amorebieta,[],19,L. Hernández,[]
16,Lillo Castellano,[],15,S. Savić,[]
15,Canella,[],16,Š. Vrsaljko,[]
2,Douglas Pereira,[],10,Y. Carrasco,"[('sub-out', ""68'"")]"
22,Mikel Vesga,"[('yellow-card', ""57'"")]",14,Gabi,[]
6,Sergio Álvarez,[],6,Koke,[]
23,Moi Gómez,"[('sub-out', ""84'"")]",9,Fernando Torres,"[('sub-out', ""62'"")]"
14,Burgui,"[('sub-out', ""84'"")]",7,A. Griezmann,[]
8,L. Traoré,"[('sub-out', ""76'"")]",11,Á. Correa,"[('sub-out', ""62'"")]"
