"
Guingamp
","
Bastia
"
Starting XI
1,K. Johnsson,[],30,A. Thébaux,[]
3,Fernando Marçal,[],4,A. El Kaoutari,[]
15,J. Sorbon,[],20,P. Bengtsson,[]
2,J. Ikoko,[],29,G. Cioni,[]
29,C. Kerbrat,[],17,L. Rose,[]
17,E. Didot,[],14,M. Mostefa,[]
8,L. Deaux,"[('sub-out', ""83'"")]",11,L. Nangis,"[('yellow-card', ""14'""), ('sub-out', ""56'"")]"
21,L. Blas,[],8,G. Danic,"[('yellow-card', ""39'""), ('sec-yellow-card', ""60'"")]"
24,M. Coco,"[('sub-out', ""78'"")]",22,F. Boulaya,"[('sub-out', ""11'"")]"
19,Y. Salibur,"[('sub-out', ""78'"")]",15,P. Oniangué,"[('yellow-card', ""35'"")]"
23,J. Briand,[],10,A. Saint-Maximin,"[('sub-out', ""80'"")]"
