"
Sporting Gijón
","
Deportivo La Coruña
"
Starting XI
1,Pichu Cuéllar,[],1,G. Lux,[]
5,F. Amorebieta,[],14,Alejandro Arribas,"[('yellow-card', ""53'"")]"
2,Douglas Pereira,"[('yellow-card', ""45'""), ('sub-out', ""75'"")]",16,Luisinho,"[('sub-out', ""85'""), ('yellow-card', ""88'"")]"
4,Jorge Meré,"[('yellow-card', ""71'"")]",12,Sidnei,[]
15,Canella,"[('yellow-card', ""88'"")]",3,Fernando Navarro,"[('yellow-card', ""45'+"")]"
22,Mikel Vesga,"[('yellow-card', ""72'"")]",2,Juanfran,[]
23,Moi Gómez,"[('sub-out', ""14'"")]",22,C. Borges,[]
6,Sergio Álvarez,[],19,F. Fajr,[]
19,Carlos Carmona,[],8,E. Çolak,"[('sub-out', ""57'"")]"
8,L. Traoré,[],5,Pedro Mosquera,"[('yellow-card', ""59'"")]"
14,Burgui,[],10,F. Andone,"[('sub-out', ""66'"")]"
